"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048583","GO:0048583","regulation of response to stimulus","83/229","314/1225",0.264331210191083,1.41399883180819,4.07740200438534,4.94665253487688e-05,0.00249311287757795,0.00197568558385458,"Ube3a/Ogt/Ivns1abp/Ptprc/Itga6/Cflar/Fus/Akap13/Sfpq/Alox5ap/Tcf4/Cx3cr1/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Ncoa3/Ddx3x/Ccr5/Slc38a2/Ywhab/Wls/Sirpa/Pros1/Ptbp1/Wnk1/Dhx9/Grina/Sall1/Tle4/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Dusp6/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Atp2b1/Tgfbr1/Psap/Dek/Cd180/Rdx/Lpl/Actb/Calr/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Birc6/Lamp2/Ddx5/P4hb/Pum2/Lrp1/Grn/Actr2/Ctsc/P2ry12/Abca1/Csnk1a1/Cyfip1/Kctd12/Unc93b1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/B2m/Cd81/Cd63/C1qc/Cyba/Lgmn/Fcer1g",83
"GO:0007420","GO:0007420","brain development","21/229","49/1225",0.428571428571429,2.29257641921397,4.42618323350042,5.75747410624935e-05,0.00282116231206218,0.00223565076406407,"Atrx/Tra2b/Cx3cr1/Hif1a/Wls/Sall1/Tgfbr2/Itgam/Gsk3b/Comt/Zeb2/Itgb1/Tacc1/Psap/Hspa5/Csf1r/Serpine2/Svbp/P2ry12/B2m/Selenop",21
"GO:0042221","GO:0042221","response to chemical","81/229","307/1225",0.263843648208469,1.41139069456495,3.99099415706459,7.02450577349886e-05,0.00334898059039243,0.00265392422964623,"Ube3a/Ogt/Zfp36l1/Ptprc/Atp6ap1/Atrx/Cflar/Fus/Akap13/Alox5ap/Tra2b/Cx3cr1/Eif4a2/Hif1a/Mef2a/Mtdh/Hk2/Ncoa3/Ddx3x/Ccr5/Slc38a2/Sirpa/Wnk1/Dhx9/Man1c1/Hsp90b1/P2ry13/Tle4/Tgfbr2/Hnrnph1/Itgam/Tnfrsf21/Gsk3b/Atp13a2/Comt/Srsf5/Adam10/Nenf/Itgb1/Atp2b1/Tgfbr1/Psap/Hnrnpa1/Scd2/Cd180/Rdx/Lpl/Actb/Calr/Arsb/Hspa5/C3ar1/Csf1r/Ddx5/P4hb/Asph/Rbm15/Msn/Lrp1/Grn/Actr2/Ctsc/Canx/Ifngr1/P2ry12/Abca1/Csnk1a1/Cyfip1/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/Syngr1/Marcks/B2m/Cd81/Cst3/Cyba/Lgmn/Fcer1g",81
"GO:0010033","GO:0010033","response to organic substance","69/229","251/1225",0.274900398406374,1.47053706571096,4.00709836087136,7.53448149996508e-05,0.00347087293035136,0.00275051870838203,"Ube3a/Ogt/Zfp36l1/Ptprc/Atrx/Cflar/Akap13/Tra2b/Cx3cr1/Eif4a2/Hif1a/Mtdh/Hk2/Ncoa3/Ccr5/Sirpa/Wnk1/Dhx9/Man1c1/Hsp90b1/P2ry13/Tle4/Tgfbr2/Hnrnph1/Tnfrsf21/Gsk3b/Comt/Srsf5/Adam10/Itgb1/Atp2b1/Tgfbr1/Psap/Hnrnpa1/Scd2/Cd180/Rdx/Lpl/Actb/Calr/Arsb/Hspa5/Csf1r/Ddx5/P4hb/Asph/Rbm15/Msn/Lrp1/Grn/Actr2/Ctsc/Canx/Ifngr1/P2ry12/Abca1/Cyfip1/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/Syngr1/Marcks/B2m/Cd81/Cyba/Lgmn/Fcer1g",69
"GO:0031175","GO:0031175","neuron projection development","32/229","91/1225",0.351648351648352,1.88108834397044,4.18709105756171,7.91592907974801e-05,0.00347087293035136,0.00275051870838203,"Ube3a/Itga6/Cflar/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Ptbp1/Tnfrsf21/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Arsb/Hspa5/Itm2c/Csf1r/Serpine2/Nme2/Pum2/Svbp/Lrp1/Grn/Actr2/Cyfip1/Nptn/Mef2c/Marcks/B2m",32
"GO:0007155","GO:0007155","cell adhesion","36/229","107/1225",0.336448598130841,1.79977961882219,4.15068810593661,7.97937410879597e-05,0.00347087293035136,0.00275051870838203,"Zfp36l1/Ptprc/Zfhx3/Itga6/Cx3cr1/Macf1/Rap2b/Cd164/Ccr5/Tln1/Sirpa/Siglech/Wnk1/Stab1/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Adam10/Itgb1/Rdx/Actb/Calr/Serpine2/B4galt1/P4hb/Msn/Cd33/Lrp1/P2ry12/Nptn/Laptm5/Marcks/B2m/Cd81/Cd63",36
"GO:0023052","GO:0023052","signaling","98/229","391/1225",0.250639386189258,1.3407565418421,3.91406772896387,8.06722166351506e-05,0.00347087293035136,0.00275051870838203,"Arhgap45/Ube3a/Ogt/Zfp36l1/Ivns1abp/Ptprc/Atrx/Itga6/Cflar/Akap13/Sfpq/Wsb1/Tcf4/Cx3cr1/Zfp207/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Rap2b/Tardbp/Ncoa3/Ddx3x/Ccr5/Slc38a2/Tln1/Ywhab/Wls/Sirpa/Slc6a6/Ptbp1/Wnk1/Grina/P2ry13/Stab1/Sall1/Tle4/Tgfbr2/Itgam/Ptgs1/Tnfrsf21/Fchsd2/Gsk3b/Comt/Dusp6/Rab8b/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Lpl/Calr/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Nme2/Birc6/Lamp2/Ddx5/P4hb/Rbm15/Pum2/Lrp1/Ctsc/Sgpl1/Wasf2/Ifngr1/Tmco1/P2ry12/Rab14/Lcp1/Abca1/Csnk1a1/Cyfip1/Kctd12/Unc93b1/Adgre1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Syngr1/Marcks/Gdi2/Cd81/Cd63/Cyba/Lgmn/Fcer1g",98
"GO:0048666","GO:0048666","neuron development","33/229","96/1225",0.34375,1.83883733624454,4.10341251696118,0.000101957836132524,0.0041356735423259,0.0032773448288631,"Ube3a/Itga6/Cflar/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Ptbp1/Tnfrsf21/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Arsb/Hspa5/Itm2c/Csf1r/Serpine2/Nme2/Pum2/Svbp/Lrp1/Grn/Actr2/Cyfip1/Hexa/Nptn/Mef2c/Marcks/B2m",33
"GO:0007154","GO:0007154","cell communication","99/229","398/1225",0.248743718592965,1.3306159619056,3.84761296343425,0.000103060660711249,0.0041356735423259,0.0032773448288631,"Arhgap45/Ube3a/Ogt/Zfp36l1/Ivns1abp/Ptprc/Atrx/Itga6/Cflar/Akap13/Sfpq/Wsb1/Tcf4/Cx3cr1/Zfp207/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Rap2b/Tardbp/Ncoa3/Ddx3x/Ccr5/Slc38a2/Tln1/Ywhab/Wls/Sirpa/Slc6a6/Ptbp1/Wnk1/Grina/P2ry13/Stab1/Sall1/Tle4/Tgfbr2/Itgam/Ptgs1/Tnfrsf21/Fchsd2/Gsk3b/Comt/Dusp6/Rab8b/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Lpl/Calr/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Nme2/Birc6/Lamp2/Ddx5/P4hb/Rbm15/Pum2/Lrp1/Ctsc/Sgpl1/Wasf2/Ifngr1/Tmco1/P2ry12/Rab14/Lcp1/Abca1/Csnk1a1/Cyfip1/Kctd12/Unc93b1/Adgre1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Rnase4/Syngr1/Marcks/Gdi2/Cd81/Cd63/Cyba/Lgmn/Fcer1g",99
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process","42/229","133/1225",0.31578947368421,1.6892668352103,4.03534494585441,0.000103157389944637,0.0041356735423259,0.0032773448288631,"Ube3a/Ogt/Zfp36l1/Zfhx3/Atrx/Itga6/Snrnp70/Sfpq/Tra2b/Tcf4/Hif1a/Mef2a/Tardbp/Maf/Ncoa3/Ddx3x/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Slc40a1/Dek/Actb/Ddx5/Asph/Rbm15/Actr2/Sf3b1/Pabpc1/Mef2c/Hnrnpu/Cd81/Hexb",42
"GO:0007166","GO:0007166","cell surface receptor signaling pathway","51/229","172/1225",0.296511627906977,1.58614298771199,3.97404144862167,0.000108499185692065,0.00425316807912893,0.00337045423623536,"Ogt/Ptprc/Itga6/Cflar/Tcf4/Cx3cr1/Macf1/Hif1a/Mtdh/Ddx3x/Tln1/Wls/Wnk1/Sall1/Tle4/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Adam10/Zeb2/Itgb1/Igfbp4/Tgfbr1/Cd180/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Birc6/Ddx5/Rbm15/Lrp1/Sgpl1/Ifngr1/P2ry12/Rab14/Csnk1a1/Cyfip1/Adgre1/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Cd81/Cd63/Cyba/Lgmn/Fcer1g",51
"GO:0071241","GO:0071241","cellular response to inorganic substance","12/229","22/1225",0.545454545454545,2.91782453354506,4.3507705242,0.00015324069955501,0.0058764476959791,0.00465683407343373,"Atrx/Cflar/Fus/Alox5ap/Mef2a/Wnk1/Atp13a2/Hnrnpa1/Asph/Mef2c/B2m/Lgmn",12
"GO:0061564","GO:0061564","axon development","17/229","38/1225",0.447368421052632,2.39312801654792,4.18153990719636,0.000161501136212432,0.00606144689954744,0.00480343804905061,"Macf1/Dynlt1f/Ccr5/Tnfrsf21/Gsk3b/Picalm/Zeb2/Itgb1/Actb/Csf1r/Pum2/Svbp/Lrp1/Grn/Cyfip1/Nptn/Mef2c",17
"GO:0051094","GO:0051094","positive regulation of developmental process","39/229","123/1225",0.317073170731707,1.69613377356481,3.90151466598981,0.000173229203170361,0.00636617321651076,0.00504492065373332,"Ogt/Zfp36l1/Ptprc/Zfhx3/Tcf4/Cx3cr1/Macf1/Hif1a/Mtdh/Hk2/Ncoa3/Ccr5/Wls/Slc6a6/Wnk1/Sall1/Tgfbr2/Itgam/Gsk3b/Picalm/Zeb2/Itgb1/Atp2b1/Tgfbr1/Lpl/Actb/Hspa5/C3ar1/Csf1r/Serpine2/Pum2/Lrp1/Grn/Actr2/Cyfip1/Nptn/Mef2c/Hnrnpu/Marcks",39
"GO:0045935","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","47/229","158/1225",0.29746835443038,1.59126084793544,3.81684247465166,0.000199075978975904,0.00686284609911904,0.00543851272206116,"Ube3a/Ogt/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Hif1a/Mef2a/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Slc40a1/Dek/Actb/C3ar1/Ddx5/Asph/Rbm15/Actr2/Sf3b1/Pabpc1/Mef2c/Hnrnpu/Cd81/Cst3/Hexb",47
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","20/229","49/1225",0.408163265306122,2.18340611353712,4.05235019013045,0.00019940767745606,0.00686284609911904,0.00543851272206116,"Malat1/Tia1/Rbm39/Son/Zfp36l1/Snrnp70/Fus/Tra2b/Celf2/Rbm25/Tardbp/Hnrnpa2b1/Csde1/Ptbp1/Dhx9/Ddx5/Rbm15/Pum2/Pabpc1/Hnrnpu",20
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","9/229","14/1225",0.642857142857143,3.43886462882096,4.39904517857993,0.000202107803694245,0.00686284609911904,0.00543851272206116,"Malat1/Tia1/Tra2b/Celf2/Rbm25/Ptbp1/Ddx5/Rbm15/Hnrnpu",9
"GO:0009888","GO:0009888","tissue development","40/229","128/1225",0.3125,1.67167030567686,3.84889976040717,0.000202306120835709,0.00686284609911904,0.00543851272206116,"Zfp36l1/Ptprc/Atrx/Cflar/Akap13/Ctsb/Macf1/Hif1a/Mef2a/Maf/Ncoa3/Wls/Sall1/Tgfbr2/Ptgs1/Gsk3b/Zeb2/Itgb1/Atp2b1/Tgfbr1/Psap/Slc40a1/Rdx/Lpl/Mbnl1/Actb/C3ar1/Csf1r/Serpine2/B4galt1/Birc6/Ddx5/Rbm15/Msn/Pum2/Mef2c/Hnrnpu/Myl6/Marcks/Cd63",40
"GO:0007165","GO:0007165","signal transduction","89/229","355/1225",0.250704225352113,1.34110338889231,3.65526918535776,0.000225539505803941,0.00733304618791733,0.00581112623078781,"Arhgap45/Ube3a/Ogt/Zfp36l1/Ivns1abp/Ptprc/Atrx/Itga6/Cflar/Akap13/Sfpq/Wsb1/Tcf4/Cx3cr1/Zfp207/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Rap2b/Ncoa3/Ddx3x/Ccr5/Tln1/Ywhab/Wls/Sirpa/Ptbp1/Wnk1/Grina/P2ry13/Sall1/Tle4/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Dusp6/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Lpl/Calr/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Nme2/Birc6/Lamp2/Ddx5/P4hb/Rbm15/Pum2/Lrp1/Ctsc/Sgpl1/Wasf2/Ifngr1/Tmco1/P2ry12/Rab14/Lcp1/Abca1/Csnk1a1/Cyfip1/Kctd12/Unc93b1/Adgre1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Gdi2/Cd81/Cd63/Cyba/Lgmn/Fcer1g",89
"GO:0065008","GO:0065008","regulation of biological quality","76/229","292/1225",0.26027397260274,1.39229526828976,3.68164961959327,0.000227632797741989,0.00733304618791733,0.00581112623078781,"Malat1/Ube3a/Ogt/Zfp36l1/Epb41l2/Fus/Cx3cr1/Zfp207/Ctsb/Macf1/Hif1a/Dynlt1f/Rap2b/Tardbp/Hk2/Ccr5/Atp6v1b2/Csde1/Pros1/Ptbp1/Wnk1/Dhx9/Hsp90b1/Ptgs1/Fchsd2/Gsk3b/Pdcd6ip/Ssh2/Atp13a2/Comt/Mfsd1/Rab8b/Picalm/Adam10/Zeb2/Nenf/Itgb1/Atp2b1/Hnrnpa1/Rdx/Atp1b3/Calr/C3ar1/Csf1r/Serpine2/B4galt1/Lamp2/P4hb/Capza1/Asph/Msn/Pum2/Creg1/Lrp1/Grn/Actr2/Sgpl1/Sparc/P2ry12/Rab14/Abca1/Cyfip1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Hsp90ab1/Syngr1/Marcks/B2m/Cd81/Hexb/Cyba/Lgmn/Fcer1g",76
"GO:0045595","GO:0045595","regulation of cell differentiation","41/229","133/1225",0.308270676691729,1.64904619627672,3.79987133280855,0.000233531460087676,0.00733304618791733,0.00581112623078781,"Zfp36l1/Ptprc/Zfhx3/Tcf4/Cx3cr1/Macf1/Hif1a/Maf/Ncoa3/Ccr5/Wls/Slc6a6/Ptbp1/Sall1/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Picalm/Zeb2/Itgb1/Tgfbr1/Lpl/Actb/Calr/Csf1r/Serpine2/Nme2/Ddx5/Rbm15/Lrp1/Grn/Actr2/P2ry12/Cyfip1/Nptn/Mef2c/Hnrnpu/Marcks/B2m/C1qc",41
"GO:0030855","GO:0030855","epithelial cell differentiation","17/229","39/1225",0.435897435897436,2.33176575971336,4.05132034212402,0.000238845487542976,0.00733304618791733,0.00581112623078781,"Zfp36l1/Atrx/Cflar/Hif1a/Maf/Ncoa3/Sall1/Ptgs1/Zeb2/Tgfbr1/Psap/Rdx/Csf1r/B4galt1/Msn/Mef2c/Cd63",17
"GO:0007610","GO:0007610","behavior","19/229","46/1225",0.41304347826087,2.20951205619897,4.00784572563963,0.00024110922840091,0.00733304618791733,0.00581112623078781,"Ube3a/Zfhx3/Cx3cr1/Hif1a/Ptgs1/Comt/Picalm/Itgb1/Man2b1/Psap/Serpine2/Grn/Hexa/Nptn/Mef2c/B2m/Hexb/Lgmn/Selenop",19
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","19/229","46/1225",0.41304347826087,2.20951205619897,4.00784572563963,0.00024110922840091,0.00733304618791733,0.00581112623078781,"Ube3a/Macf1/Mef2a/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Csf1r/Lrp1/Actr2/Cyfip1/Hexa/Nptn/Mef2c/Marcks",19
"GO:0007623","GO:0007623","circadian rhythm","10/229","17/1225",0.588235294117647,3.1466735165682,4.27204454879682,0.000247181377569593,0.00739030423784342,0.00585650079237145,"Ube3a/Ogt/Zfhx3/Sfpq/Tardbp/Dhx9/Gsk3b/Top1/Ddx5/Hnrnpu",10
"GO:0030030","GO:0030030","cell projection organization","39/229","125/1225",0.312,1.66899563318777,3.783212428527,0.000256252876224665,0.00753383456100515,0.00597024244958518,"Ube3a/Itga6/Cflar/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Ptbp1/Tnfrsf21/Gsk3b/Rab8b/Picalm/Adam10/Zeb2/Itgb1/Tgfbr1/Rdx/Actb/Arsb/Hspa5/Itm2c/Csf1r/Serpine2/Nme2/Pum2/Svbp/Lrp1/Grn/Actr2/Wasf2/P2ry12/Cyfip1/Nptn/Mef2c/Marcks/B2m/Gdi2/Lgmn",39
"GO:0070887","GO:0070887","cellular response to chemical stimulus","69/229","260/1225",0.265384615384615,1.41963385959019,3.65403179217437,0.000266764061214188,0.00771429186855455,0.00611324716639243,"Ube3a/Ogt/Zfp36l1/Ptprc/Atp6ap1/Atrx/Cflar/Fus/Akap13/Alox5ap/Tra2b/Cx3cr1/Eif4a2/Hif1a/Mef2a/Mtdh/Hk2/Ncoa3/Ddx3x/Ccr5/Slc38a2/Sirpa/Wnk1/Dhx9/Hsp90b1/P2ry13/Tle4/Hnrnph1/Itgam/Tnfrsf21/Gsk3b/Atp13a2/Comt/Adam10/Atp2b1/Psap/Hnrnpa1/Cd180/Rdx/Lpl/Actb/Calr/Hspa5/C3ar1/Csf1r/Ddx5/P4hb/Asph/Rbm15/Msn/Lrp1/Actr2/Ifngr1/P2ry12/Abca1/Csnk1a1/Cyfip1/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/Syngr1/Marcks/B2m/Cst3/Cyba/Lgmn/Fcer1g",69
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","31/229","93/1225",0.333333333333333,1.78311499272198,3.76549937905474,0.000324375807611203,0.0092290149133252,0.00731360055191304,"Cflar/Akap13/Tcf4/Cx3cr1/Macf1/Hif1a/Mef2a/Mtdh/Hk2/Wls/Elk3/Wnk1/Stab1/Sall1/Tgfbr2/Gsk3b/Zeb2/Itgb1/Tgfbr1/Psap/Slc40a1/C3ar1/Csf1r/B4galt1/Rbm15/Grn/Wasf2/Sparc/Sf3b1/Mef2c/Cd81",31
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","35/229","110/1225",0.318181818181818,1.70206431123462,3.69925769948814,0.000364301907433459,0.0102004534081368,0.00808342411147257,"Tia1/Ogt/Ptprc/Tcf4/Cx3cr1/Hif1a/Ccr5/Sirpa/Pros1/Wnk1/Stab1/Tgfbr2/Tnfrsf21/Gsk3b/Itgb1/Atp2b1/Tgfbr1/Calr/Serpine2/Nme2/Svbp/Grn/Ctsc/Ifngr1/Sparc/Nptn/Mef2c/Laptm5/Hpgds/B2m/Cst3/Cd63/C1qc/Cyba/Lgmn",35
"GO:0032501","GO:0032501","multicellular organismal process","115/229","491/1225",0.234215885947047,1.25290157329752,3.46994849119153,0.000371321587695572,0.0102297135254092,0.00810661150599323,"Tia1/Ube3a/Ogt/Zfp36l1/Ptprc/Atp6ap1/Zfhx3/Atrx/Itga6/Cflar/Akap13/Alox5ap/Tra2b/Tcf4/Cx3cr1/Ctsb/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Rap2b/Maf/Hk2/Ncoa3/Ddx3x/Ccr5/Wls/Sirpa/Elk3/Pld3/Pros1/Ptbp1/Wnk1/Dhx9/Stab1/Sall1/Tgfbr2/Itgam/Ptgs1/Tnfrsf21/Tpp1/Gsk3b/Ssh2/Ubap2l/Comt/Dusp6/Rab8b/Fli1/Picalm/Adam10/Zeb2/Itgb1/Tacc1/Atp2b1/Tgfbr1/Man2b1/Psap/Slc40a1/Top1/Cd180/Lpl/Marf1/Mbnl1/Actb/Calr/Arsb/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/B4galt1/Nme2/Birc6/Ddx5/Asph/Rbm15/Msn/Pum2/Svbp/Lrp1/Grn/Actr2/Ctsc/Sgpl1/Wasf2/Ifngr1/Sparc/P2ry12/Rab14/Lcp1/Abca1/Sf3b1/Cyfip1/Unc93b1/Hexa/Slc39a1/Nptn/Mef2c/Hnrnpu/Laptm5/Hpgds/Myl6/Marcks/B2m/Cd81/Cst3/Hexb/Cd63/C1qc/Cyba/Lgmn/Selenop/Fcer1g",115
"GO:0009967","GO:0009967","positive regulation of signal transduction","45/229","153/1225",0.294117647058824,1.5733367582841,3.63359810298292,0.000376945226276417,0.0102297135254092,0.00810661150599323,"Ube3a/Ogt/Ptprc/Cflar/Akap13/Sfpq/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Ncoa3/Ddx3x/Wls/Ptbp1/Wnk1/Sall1/Tgfbr2/Gsk3b/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Calr/Itm2c/Csf1r/Ddx5/Pum2/Lrp1/Ctsc/P2ry12/Csnk1a1/Cyfip1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Cd81/Cd63/Cyba",45
"GO:0120036","GO:0120036","plasma membrane bounded cell projection organization","38/229","123/1225",0.308943089430894,1.65264316398623,3.65776948719352,0.000391655038440281,0.0104678710274039,0.00829534116505092,"Ube3a/Itga6/Cflar/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Ptbp1/Tnfrsf21/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Tgfbr1/Rdx/Actb/Arsb/Hspa5/Itm2c/Csf1r/Serpine2/Nme2/Pum2/Svbp/Lrp1/Grn/Actr2/Wasf2/P2ry12/Cyfip1/Nptn/Mef2c/Marcks/B2m/Gdi2/Lgmn",38
"GO:0045597","GO:0045597","positive regulation of cell differentiation","30/229","90/1225",0.333333333333333,1.78311499272198,3.69936891899057,0.000409261001438828,0.0107751702468372,0.00853886268516518,"Zfp36l1/Ptprc/Zfhx3/Tcf4/Cx3cr1/Macf1/Hif1a/Ncoa3/Ccr5/Wls/Slc6a6/Sall1/Tgfbr2/Itgam/Gsk3b/Picalm/Zeb2/Itgb1/Tgfbr1/Lpl/Actb/Csf1r/Serpine2/Lrp1/Actr2/Cyfip1/Nptn/Mef2c/Hnrnpu/Marcks",30
"GO:0070848","GO:0070848","response to growth factor","21/229","55/1225",0.381818181818182,2.04247717348154,3.79169808296386,0.000417337438218202,0.0108262241326016,0.00857932071135871,"Ogt/Zfp36l1/Zfhx3/Cflar/Tcf4/Hif1a/Tgfbr2/Gsk3b/Zeb2/Itgb1/Tgfbr1/Hspa5/Ddx5/Lrp1/Sparc/Rab14/Cyfip1/Nptn/Mef2c/Cd63/Lgmn",21
"GO:0150076","GO:0150076","neuroinflammatory response","9/229","15/1225",0.6,3.20960698689956,4.12711679880445,0.0004235577832582,0.0108283468067749,0.0085810028400746,"Cx3cr1/Itgam/Zeb2/Itgb1/Csf1r/Lrp1/Grn/Ctsc/Ifngr1",9
"GO:0007389","GO:0007389","pattern specification process","10/229","18/1225",0.555555555555556,2.9718583212033,4.03958830181147,0.000465696165337351,0.0114992671725505,0.00911267860433648,"Tra2b/Hif1a/Wls/Tgfbr2/Itgam/Zeb2/Tgfbr1/Asph/Sf3b1/Mef2c",10
"GO:0045664","GO:0045664","regulation of neuron differentiation","10/229","18/1225",0.555555555555556,2.9718583212033,4.03958830181147,0.000465696165337351,0.0114992671725505,0.00911267860433648,"Zfhx3/Tcf4/Ccr5/Ptbp1/Sall1/Gsk3b/Itgb1/Calr/Mef2c/B2m",10
"GO:0048511","GO:0048511","rhythmic process","11/229","21/1225",0.523809523809524,2.80203784570597,3.99244638253609,0.000469357843777572,0.0114992671725505,0.00911267860433648,"Ube3a/Ogt/Zfhx3/Sfpq/Tardbp/Dhx9/Gsk3b/Top1/Ddx5/Sgpl1/Hnrnpu",11
"GO:0050684","GO:0050684","regulation of mRNA processing","15/229","34/1225",0.441176470588235,2.36000513742615,3.85480938419994,0.000483022635761033,0.0116719442394858,0.00924951781241026,"Malat1/Tia1/Rbm39/Son/Zfp36l1/Snrnp70/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Ptbp1/Dhx9/Ddx5/Rbm15/Hnrnpu",15
"GO:0010468","GO:0010468","regulation of gene expression","91/229","372/1225",0.244623655913978,1.30857632530403,3.4185216771043,0.000508123894287312,0.0121125749935516,0.00959869888497226,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Adam10/Zeb2/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/C3ar1/Csf1r/Serpine2/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Lrp1/Actr2/Ifngr1/Sf3b1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Lgmn/Fcer1g",91
"GO:0007275","GO:0007275","multicellular organism development","83/229","333/1225",0.249249249249249,1.3333202197831,3.41648981163573,0.000537708253916371,0.012646898132113,0.01002212717475,"Ube3a/Ogt/Zfp36l1/Ptprc/Atp6ap1/Zfhx3/Atrx/Itga6/Cflar/Akap13/Tra2b/Tcf4/Cx3cr1/Macf1/Hif1a/Mef2a/Mtdh/Dynlt1f/Maf/Hk2/Ncoa3/Ccr5/Wls/Elk3/Ptbp1/Wnk1/Stab1/Sall1/Tgfbr2/Itgam/Tnfrsf21/Tpp1/Gsk3b/Comt/Dusp6/Picalm/Adam10/Zeb2/Itgb1/Tacc1/Atp2b1/Tgfbr1/Psap/Slc40a1/Top1/Mbnl1/Actb/Calr/Arsb/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/B4galt1/Nme2/Birc6/Asph/Rbm15/Pum2/Svbp/Lrp1/Grn/Actr2/Ctsc/Sgpl1/Wasf2/Ifngr1/Sparc/P2ry12/Rab14/Sf3b1/Cyfip1/Hexa/Slc39a1/Nptn/Mef2c/Hnrnpu/Marcks/B2m/Hexb/C1qc/Selenop",83
